Country,City,Area,Bedrooms,Bathrooms,Price
Saudi Arabia,Riyadh,164,1,1,763551.93
Saudi Arabia,Riyadh,113,2,4,394703.97
Saudi Arabia,Riyadh,157,3,2,233943.16
Saudi Arabia,Riyadh,206,4,2,2266614.69
Saudi Arabia,Riyadh,226,4,1,1114212.58
Saudi Arabia,Riyadh,142,3,2,453073.13
Saudi Arabia,Riyadh,133,1,4,438390.59
Saudi Arabia,Riyadh,211,4,4,242571.19
Saudi Arabia,Riyadh,191,2,3,195678
Saudi Arabia,Riyadh,142,4,2,225739.89
Saudi Arabia,Riyadh,212,4,1,2129599.88
Saudi Arabia,Riyadh,229,2,3,424338.05
Saudi Arabia,Riyadh,224,4,4,310246.3
Saudi Arabia,Riyadh,121,1,3,447179.95
Saudi Arabia,Riyadh,197,2,3,317844.28
Saudi Arabia,Riyadh,179,1,3,1542364.8
Saudi Arabia,Riyadh,173,3,2,199097.5
Saudi Arabia,Riyadh,260,2,3,966403.78
Saudi Arabia,Riyadh,244,1,3,2311910.95
Saudi Arabia,Riyadh,155,2,4,517346.99
Saudi Arabia,Riyadh,255,3,2,243767.44
Saudi Arabia,Riyadh,280,1,2,1316935.81
Saudi Arabia,Riyadh,206,2,4,659909.75
Saudi Arabia,Riyadh,169,4,3,279289.36
Saudi Arabia,Riyadh,191,4,2,189476.66
Saudi Arabia,Riyadh,242,2,3,297766.75
Saudi Arabia,Riyadh,103,1,1,1006049.8
Saudi Arabia,Riyadh,113,1,4,169242.81
Saudi Arabia,Riyadh,188,4,2,479321.65
Saudi Arabia,Riyadh,284,3,1,437657.82
Saudi Arabia,Riyadh,277,3,3,599925.16
Saudi Arabia,Riyadh,203,3,2,1624425.71
Saudi Arabia,Riyadh,137,2,2,447046.54
Saudi Arabia,Riyadh,148,1,3,444462.29
Saudi Arabia,Riyadh,159,3,1,230338.31
Saudi Arabia,Riyadh,184,3,3,634895.18
Saudi Arabia,Riyadh,159,4,4,159468.48
Saudi Arabia,Riyadh,142,2,3,1517439.52
Saudi Arabia,Riyadh,137,3,3,368121.15
Saudi Arabia,Riyadh,190,3,2,299900.73
Saudi Arabia,Riyadh,229,2,2,890117.8
Saudi Arabia,Riyadh,120,3,2,892809.28
Saudi Arabia,Riyadh,94,2,3,346006.1
Saudi Arabia,Riyadh,143,4,1,300356
Saudi Arabia,Riyadh,128,2,2,185020.32
Saudi Arabia,Riyadh,119,1,4,1169406.02
Saudi Arabia,Riyadh,99,1,2,743429.8
Saudi Arabia,Riyadh,187,3,2,644468.14
Saudi Arabia,Riyadh,254,2,2,2194373.65
Saudi Arabia,Riyadh,154,3,3,758062.38
Saudi Arabia,Riyadh,198,1,2,1575151.9
Saudi Arabia,Riyadh,168,4,2,185214.82
Saudi Arabia,Riyadh,155,1,3,618287.5
Saudi Arabia,Riyadh,113,4,2,228797.37
Saudi Arabia,Riyadh,194,3,1,400277.49
Saudi Arabia,Riyadh,164,3,3,313417.8
Saudi Arabia,Riyadh,221,4,2,1707463.8
Saudi Arabia,Riyadh,257,1,4,661968.98
Saudi Arabia,Riyadh,201,3,4,289507.96
Saudi Arabia,Riyadh,261,1,2,2596707.69
Saudi Arabia,Riyadh,252,2,1,2080721.75
Saudi Arabia,Riyadh,151,4,2,220516.42
Saudi Arabia,Riyadh,274,1,3,807922.36
Saudi Arabia,Riyadh,93,2,2,295297.68
Saudi Arabia,Riyadh,128,4,3,503936.85
Saudi Arabia,Riyadh,208,1,1,401654.08
Saudi Arabia,Riyadh,195,3,1,653626.06
Saudi Arabia,Riyadh,113,3,1,316966.15
Saudi Arabia,Riyadh,201,2,1,604330.73
Saudi Arabia,Riyadh,109,3,2,929091.45
Saudi Arabia,Riyadh,215,4,4,173191.19
Saudi Arabia,Riyadh,111,4,1,378676.27
Saudi Arabia,Riyadh,97,2,4,281489.68
Saudi Arabia,Riyadh,246,1,3,381982.75
Saudi Arabia,Riyadh,261,1,1,457370.66
Saudi Arabia,Riyadh,211,4,1,187702.68
Saudi Arabia,Riyadh,243,3,3,1771827.27
Saudi Arabia,Riyadh,164,3,2,731140.11
Saudi Arabia,Riyadh,154,2,4,1703624.1
Saudi Arabia,Riyadh,203,3,2,573588.23
Saudi Arabia,Riyadh,117,4,3,1005684.89
Saudi Arabia,Riyadh,111,2,1,354254.72
Saudi Arabia,Riyadh,165,1,4,200002.55
Saudi Arabia,Riyadh,148,1,4,206738.72
Saudi Arabia,Riyadh,129,3,3,238194.14
Saudi Arabia,Riyadh,159,3,1,231899.18
Saudi Arabia,Riyadh,206,2,2,256725.25
Saudi Arabia,Riyadh,143,1,2,567839.19
Saudi Arabia,Riyadh,143,4,2,197699.54
Saudi Arabia,Riyadh,227,1,1,291157.35
Saudi Arabia,Riyadh,94,2,3,157893.27
Saudi Arabia,Riyadh,142,1,1,692872.91
Saudi Arabia,Riyadh,237,3,3,250503.69
Saudi Arabia,Riyadh,144,3,1,200669.08
Saudi Arabia,Riyadh,140,3,4,474720.51
Saudi Arabia,Riyadh,280,1,3,419925.66
Saudi Arabia,Riyadh,272,1,2,1043547.67
Saudi Arabia,Riyadh,253,2,3,204049.79
Saudi Arabia,Riyadh,111,2,2,473711.36
Saudi Arabia,Riyadh,89,2,3,869216.71
Saudi Arabia,Riyadh,281,4,1,1115079.95
Saudi Arabia,Riyadh,266,1,2,545016.64
Saudi Arabia,Riyadh,133,4,4,119735.94
Saudi Arabia,Riyadh,268,1,1,3149573.67
Saudi Arabia,Riyadh,177,1,4,747175.29
Saudi Arabia,Riyadh,216,3,2,1030954.72
Saudi Arabia,Riyadh,130,1,4,1026665.26
Saudi Arabia,Riyadh,278,1,4,232642.08
Saudi Arabia,Riyadh,276,2,1,1027490.88
Saudi Arabia,Riyadh,279,2,4,2870739.19
Saudi Arabia,Riyadh,204,1,1,484097.61
Saudi Arabia,Riyadh,148,3,2,187456.42
Saudi Arabia,Riyadh,218,4,2,1887654.71
Saudi Arabia,Riyadh,95,1,4,243449.81
Saudi Arabia,Riyadh,99,2,2,462663.52
Saudi Arabia,Riyadh,253,2,4,1072461.72
Saudi Arabia,Riyadh,152,4,3,1441007.2
Saudi Arabia,Riyadh,263,1,4,451546.45
Saudi Arabia,Riyadh,144,4,3,138481.84
Saudi Arabia,Riyadh,217,3,4,537085.57
Saudi Arabia,Riyadh,218,2,2,929846.59
Saudi Arabia,Riyadh,142,1,2,202014.92
Saudi Arabia,Riyadh,281,1,1,3136285.29
Saudi Arabia,Riyadh,147,2,2,581087.4
Saudi Arabia,Riyadh,277,1,1,3064124.87
Saudi Arabia,Riyadh,152,2,3,1627511.54
Saudi Arabia,Riyadh,281,2,3,317761.25
Saudi Arabia,Riyadh,123,1,4,127000.61
Saudi Arabia,Riyadh,190,4,4,2082129.62
Saudi Arabia,Riyadh,276,1,2,334603.27
Saudi Arabia,Riyadh,90,3,4,1040012.04
Saudi Arabia,Riyadh,196,4,3,2170396.47
Saudi Arabia,Riyadh,106,4,1,211700.87
Saudi Arabia,Riyadh,148,4,2,587941.46
Saudi Arabia,Riyadh,279,3,2,516241.17
Saudi Arabia,Riyadh,118,1,4,942666.79
Saudi Arabia,Riyadh,252,2,2,515071.96
Saudi Arabia,Riyadh,200,4,4,623819.34
Saudi Arabia,Riyadh,189,3,2,269681.86
Saudi Arabia,Riyadh,162,3,2,563860.46
Saudi Arabia,Riyadh,116,1,3,144812.8
Saudi Arabia,Riyadh,166,4,2,1322168.16
Saudi Arabia,Riyadh,110,4,2,149922.3
Saudi Arabia,Riyadh,121,2,4,218854.9
Saudi Arabia,Riyadh,160,3,2,169588.91
Saudi Arabia,Riyadh,261,3,1,335312.68
Saudi Arabia,Riyadh,220,3,1,887714.7
Saudi Arabia,Riyadh,123,4,4,1263883.36
Saudi Arabia,Riyadh,192,1,4,791509.44
Saudi Arabia,Riyadh,275,1,2,2796998.16
Saudi Arabia,Riyadh,131,4,4,135450.11
Saudi Arabia,Riyadh,136,1,2,414297.84
Saudi Arabia,Riyadh,284,3,2,290341.9
Saudi Arabia,Riyadh,130,1,3,265230.31
Saudi Arabia,Riyadh,259,1,2,428666.76
Saudi Arabia,Riyadh,89,4,4,311401.78
Saudi Arabia,Riyadh,125,2,2,1013176.55
Saudi Arabia,Riyadh,145,3,4,522525.65
Saudi Arabia,Riyadh,103,2,4,93011.43
Saudi Arabia,Riyadh,172,2,2,354735.61
Saudi Arabia,Riyadh,182,3,1,260752.24
Saudi Arabia,Riyadh,166,2,4,1893492.93
Saudi Arabia,Riyadh,90,2,1,274077.13
Saudi Arabia,Riyadh,111,1,1,182787.24
Saudi Arabia,Riyadh,212,3,1,365149.44
Saudi Arabia,Riyadh,164,1,1,543157.95
Saudi Arabia,Riyadh,170,4,2,722477.69
Saudi Arabia,Riyadh,230,1,1,483571.43
Saudi Arabia,Riyadh,250,2,3,362583.76
Saudi Arabia,Riyadh,168,2,1,196830.48
Saudi Arabia,Riyadh,148,3,1,448672.95
Saudi Arabia,Riyadh,235,2,4,851485.26
Saudi Arabia,Riyadh,157,2,1,1371681.96
Saudi Arabia,Riyadh,190,1,3,198656.87
Saudi Arabia,Riyadh,215,2,1,291965.12
Saudi Arabia,Riyadh,207,2,4,1699291.48
Saudi Arabia,Riyadh,160,3,4,596771.86
Saudi Arabia,Riyadh,219,4,4,180454.62
Saudi Arabia,Riyadh,264,1,2,912982.89
Saudi Arabia,Riyadh,109,4,2,87431.55
Saudi Arabia,Riyadh,175,3,1,275069.14
Saudi Arabia,Riyadh,274,4,2,1270437.88
Saudi Arabia,Riyadh,104,3,4,903257.51
Saudi Arabia,Riyadh,123,3,1,149922.68
Saudi Arabia,Riyadh,267,4,4,3115710.74
Saudi Arabia,Riyadh,267,2,2,2232725.37
Saudi Arabia,Riyadh,245,3,3,2140374.09
Saudi Arabia,Riyadh,248,2,4,891341.18
Saudi Arabia,Riyadh,214,4,4,1901641.86
Saudi Arabia,Riyadh,170,2,4,1313702.48
Saudi Arabia,Riyadh,145,1,1,436072.79
Saudi Arabia,Riyadh,267,2,3,1241111.35
Saudi Arabia,Riyadh,284,3,1,362365.59
Saudi Arabia,Riyadh,254,2,3,1937022.88
Saudi Arabia,Riyadh,167,1,1,288570.93
Saudi Arabia,Riyadh,282,3,1,2582747.85
Saudi Arabia,Riyadh,89,2,2,862212.52
Saudi Arabia,Riyadh,146,3,1,609407.93
Saudi Arabia,Riyadh,282,4,1,414032.39
Saudi Arabia,Riyadh,271,1,4,979182.92
Saudi Arabia,Riyadh,146,1,2,695456.97
Saudi Arabia,Riyadh,174,4,4,629059.6
Saudi Arabia,Riyadh,100,2,4,910489.61
Saudi Arabia,Riyadh,152,2,2,602478.73
Saudi Arabia,Riyadh,101,2,4,115520.32
Saudi Arabia,Riyadh,151,3,1,207377.89
Saudi Arabia,Riyadh,169,3,2,275255.52
Saudi Arabia,Riyadh,259,1,4,1830395.45
Saudi Arabia,Riyadh,132,4,3,1016011.71
Saudi Arabia,Riyadh,106,1,2,1121230.48
Saudi Arabia,Riyadh,165,4,2,395367.32
Saudi Arabia,Riyadh,220,4,4,1832060.23
Saudi Arabia,Riyadh,173,4,2,214619.3
Saudi Arabia,Riyadh,94,2,1,183265.67
Saudi Arabia,Riyadh,181,4,1,2125507.87
Saudi Arabia,Riyadh,213,2,4,334495.03
Saudi Arabia,Riyadh,188,1,2,375401.34
Saudi Arabia,Riyadh,192,4,4,590465.56
Saudi Arabia,Riyadh,145,3,2,1361064
Saudi Arabia,Riyadh,93,2,1,76241.35
Saudi Arabia,Riyadh,223,1,2,188709.49
Saudi Arabia,Riyadh,226,4,4,1768266.26
Saudi Arabia,Riyadh,223,3,2,2070196.98
Saudi Arabia,Riyadh,143,1,4,482979.15
Saudi Arabia,Riyadh,129,2,4,426575.37
Saudi Arabia,Riyadh,203,3,4,976235.92
Saudi Arabia,Riyadh,118,3,3,250606.98
Saudi Arabia,Riyadh,146,3,3,1421358.65
Saudi Arabia,Riyadh,252,1,1,998804.54
Saudi Arabia,Riyadh,156,2,1,368363.17
Saudi Arabia,Riyadh,157,3,1,669101.99
Saudi Arabia,Riyadh,233,3,3,286113.23
Saudi Arabia,Riyadh,239,1,1,2357738.56
Saudi Arabia,Riyadh,159,1,1,270445.71
Saudi Arabia,Riyadh,236,4,4,986517.31
Saudi Arabia,Riyadh,174,2,4,764616.29
Saudi Arabia,Riyadh,220,4,2,2380249.84
Saudi Arabia,Riyadh,220,4,3,1645858.38
Saudi Arabia,Riyadh,152,1,2,522988.56
Saudi Arabia,Riyadh,106,2,3,117079.74
Saudi Arabia,Riyadh,149,2,2,1473619.98
Saudi Arabia,Riyadh,158,4,3,225218.57
Saudi Arabia,Riyadh,107,3,3,1172812.99
Saudi Arabia,Riyadh,262,3,1,1139481.61
Saudi Arabia,Riyadh,235,1,4,274815.66
Saudi Arabia,Riyadh,171,4,3,522250.41
Saudi Arabia,Riyadh,131,4,3,231305.28
Saudi Arabia,Riyadh,92,4,1,104780.17
Saudi Arabia,Riyadh,115,4,3,236314.91
Saudi Arabia,Riyadh,183,3,3,1861295.86
Saudi Arabia,Riyadh,138,1,4,576080.63
Saudi Arabia,Riyadh,244,1,4,917181.93
Saudi Arabia,Riyadh,207,2,4,582833.4
Saudi Arabia,Riyadh,220,2,2,820449.16
Saudi Arabia,Riyadh,166,1,3,231271.95
Saudi Arabia,Riyadh,101,2,2,927727.86
Saudi Arabia,Riyadh,200,4,2,212666.86
Saudi Arabia,Riyadh,180,1,2,230645.05
Saudi Arabia,Riyadh,243,3,2,1134949.46
Saudi Arabia,Riyadh,107,2,4,112668.64
Saudi Arabia,Riyadh,267,3,4,674625.47
Saudi Arabia,Riyadh,278,1,1,883459.05
Saudi Arabia,Riyadh,196,3,4,343929.23
Saudi Arabia,Riyadh,250,2,2,938142.52
Saudi Arabia,Riyadh,152,2,1,382114.75
Saudi Arabia,Riyadh,262,3,3,1979832.75
Saudi Arabia,Riyadh,116,1,3,205819.43
Saudi Arabia,Riyadh,166,1,1,1178229.16
Saudi Arabia,Riyadh,225,2,1,511202.19
Saudi Arabia,Riyadh,275,4,1,1170373.33
Saudi Arabia,Riyadh,246,3,1,2747229.7
Saudi Arabia,Riyadh,209,2,1,261743.98
Saudi Arabia,Riyadh,213,2,4,209473.06
Saudi Arabia,Riyadh,249,1,1,265656.29
Saudi Arabia,Riyadh,100,2,1,1126894.77
Saudi Arabia,Riyadh,214,3,1,820640.02
Saudi Arabia,Riyadh,204,2,1,1445491.43
Saudi Arabia,Riyadh,265,3,3,2773656.57
Saudi Arabia,Riyadh,203,4,2,1540166.7
Saudi Arabia,Riyadh,283,1,4,856970.64
Saudi Arabia,Riyadh,221,1,1,2185810.75
Saudi Arabia,Riyadh,127,4,4,144902.96
Saudi Arabia,Riyadh,257,1,4,1951904.25
Saudi Arabia,Riyadh,256,3,3,954636.15
Saudi Arabia,Riyadh,144,4,3,491488.69
Saudi Arabia,Riyadh,135,1,4,1318271.76
Saudi Arabia,Riyadh,246,2,3,715580.13
Saudi Arabia,Riyadh,189,4,4,494029.4
Saudi Arabia,Riyadh,144,4,1,268503.06
Saudi Arabia,Riyadh,263,4,3,375021.59
Saudi Arabia,Riyadh,109,4,1,157048.15
Saudi Arabia,Riyadh,244,1,3,286074.63
Saudi Arabia,Riyadh,226,4,4,848733.47
Saudi Arabia,Riyadh,102,3,2,134038.73
Saudi Arabia,Riyadh,137,2,2,267410.89
Saudi Arabia,Riyadh,165,4,3,249308.2
Saudi Arabia,Riyadh,150,2,1,128841.26
Saudi Arabia,Riyadh,111,4,3,474732.09
Saudi Arabia,Riyadh,197,3,4,950680.93
Saudi Arabia,Riyadh,174,3,4,619991.67
Saudi Arabia,Riyadh,141,4,2,420957.17
Saudi Arabia,Riyadh,269,4,2,327852.04
Saudi Arabia,Riyadh,114,4,3,365376.9
Saudi Arabia,Riyadh,156,4,1,175226.46
Saudi Arabia,Riyadh,188,2,1,678092.47
Saudi Arabia,Riyadh,228,4,4,205274.25
Saudi Arabia,Riyadh,161,2,2,535101.08
Saudi Arabia,Riyadh,159,4,4,714271.86
Saudi Arabia,Riyadh,152,2,3,223388.06
Saudi Arabia,Riyadh,113,4,4,1249170.73
Saudi Arabia,Riyadh,103,4,4,1094149.12
Saudi Arabia,Riyadh,230,1,4,733312.15
Saudi Arabia,Riyadh,255,2,1,274825.98
Saudi Arabia,Riyadh,119,2,4,585772.55
Saudi Arabia,Riyadh,262,3,1,2704045.7
Saudi Arabia,Riyadh,276,1,2,484376.46
Saudi Arabia,Riyadh,92,3,4,100731.6
Saudi Arabia,Riyadh,182,2,1,321310.46
Saudi Arabia,Riyadh,273,1,2,938656.03
Saudi Arabia,Riyadh,138,4,4,1083315.13
Saudi Arabia,Riyadh,138,2,3,452274.8
Saudi Arabia,Riyadh,188,4,4,817679.47
Saudi Arabia,Riyadh,266,2,3,366584.45
Saudi Arabia,Riyadh,127,1,2,165720.34
Saudi Arabia,Riyadh,103,3,2,212814.19
Saudi Arabia,Riyadh,270,2,1,690223.49
Saudi Arabia,Riyadh,268,2,2,343383.4
Saudi Arabia,Riyadh,204,1,3,554555.83
Saudi Arabia,Riyadh,228,2,2,194302.14
Saudi Arabia,Riyadh,158,3,4,783185.14
Saudi Arabia,Riyadh,247,1,3,2698399.86
Saudi Arabia,Riyadh,120,1,4,124795.79
Saudi Arabia,Riyadh,136,2,2,358841.78
Saudi Arabia,Riyadh,193,3,2,216792.74
Saudi Arabia,Riyadh,265,2,4,2717753.57
Saudi Arabia,Riyadh,174,3,2,302350.96
Saudi Arabia,Riyadh,118,4,4,890204.36
Saudi Arabia,Riyadh,213,2,2,710818.33
Saudi Arabia,Riyadh,187,4,4,261641.43
Saudi Arabia,Riyadh,198,2,1,327662.84
Saudi Arabia,Riyadh,160,1,3,1147761.71
Saudi Arabia,Riyadh,128,2,2,500464.82
Saudi Arabia,Riyadh,113,1,3,354345.74
Saudi Arabia,Riyadh,271,2,4,940132.67
Saudi Arabia,Riyadh,142,3,1,498934.93
Saudi Arabia,Riyadh,195,3,3,1474560.76
Saudi Arabia,Riyadh,257,1,2,2998842.32
Saudi Arabia,Riyadh,118,3,4,1162528.68
Saudi Arabia,Riyadh,137,4,4,302813.54
Saudi Arabia,Riyadh,169,2,4,510273.38
Saudi Arabia,Riyadh,170,1,1,230215.31
Saudi Arabia,Riyadh,170,4,4,195186.63
Saudi Arabia,Riyadh,181,1,2,268299.87
Saudi Arabia,Riyadh,185,2,1,265574.03
Saudi Arabia,Riyadh,264,4,3,2693440.98
Saudi Arabia,Riyadh,140,4,4,633488.24
Saudi Arabia,Riyadh,124,4,4,301290.1
Saudi Arabia,Riyadh,102,4,1,383860.1
Saudi Arabia,Riyadh,200,2,3,908744.44
Saudi Arabia,Riyadh,267,3,2,1324983
Saudi Arabia,Riyadh,272,4,4,2525945.85
Saudi Arabia,Riyadh,204,4,1,2030776.2
Saudi Arabia,Riyadh,184,3,4,1804801.51
Saudi Arabia,Riyadh,224,1,1,2145622.42
Saudi Arabia,Riyadh,152,4,4,1494571.82
Saudi Arabia,Riyadh,249,2,1,368291.87
Saudi Arabia,Riyadh,190,2,1,177859.51
Saudi Arabia,Riyadh,145,1,1,499791.06
Saudi Arabia,Riyadh,228,3,4,360643.95
Saudi Arabia,Riyadh,219,3,1,1603522.77
Saudi Arabia,Riyadh,121,4,2,180602.21
Saudi Arabia,Riyadh,242,4,1,803381.94
Saudi Arabia,Riyadh,224,2,4,303929.17
Saudi Arabia,Riyadh,113,4,3,217621.2
Saudi Arabia,Riyadh,259,1,1,329557.69
Saudi Arabia,Riyadh,143,1,4,130218.09
Saudi Arabia,Riyadh,90,3,4,271494.36
Saudi Arabia,Riyadh,142,3,1,620664.45
Saudi Arabia,Riyadh,110,4,4,108408.48
Saudi Arabia,Riyadh,245,2,4,2460664.97
Saudi Arabia,Riyadh,110,1,2,378374.93
Saudi Arabia,Riyadh,262,4,2,845489.15
Saudi Arabia,Riyadh,236,4,2,940530.26
Saudi Arabia,Riyadh,200,1,4,789507.16
Saudi Arabia,Riyadh,223,3,1,286738.3
Saudi Arabia,Riyadh,203,4,1,994771.39
Saudi Arabia,Riyadh,223,2,3,331171.26
Saudi Arabia,Riyadh,240,3,2,747624.13
Saudi Arabia,Riyadh,183,1,3,422119.43
Saudi Arabia,Riyadh,224,4,3,300619.19
Saudi Arabia,Riyadh,90,4,4,409378.72
Saudi Arabia,Riyadh,246,3,3,912055.19
Saudi Arabia,Riyadh,110,2,3,930583.83
Saudi Arabia,Riyadh,193,1,2,740227.64
Saudi Arabia,Riyadh,274,1,3,2441171.23
Saudi Arabia,Riyadh,250,4,4,401495.66
Saudi Arabia,Riyadh,211,4,3,740115.01
Saudi Arabia,Riyadh,280,1,1,3329741.41
Saudi Arabia,Riyadh,242,1,3,352323.35
Saudi Arabia,Riyadh,216,2,1,690684.07
Saudi Arabia,Riyadh,278,3,1,410637.63
Saudi Arabia,Riyadh,113,3,3,192286.24
Saudi Arabia,Riyadh,256,2,4,417194.97
Saudi Arabia,Riyadh,154,2,4,1439985.3
Saudi Arabia,Riyadh,101,3,4,270136.58
Saudi Arabia,Riyadh,170,1,3,194410.84
Saudi Arabia,Riyadh,102,4,2,396240.56
Saudi Arabia,Riyadh,215,4,3,299253.35
Saudi Arabia,Riyadh,198,3,2,231420.26
Saudi Arabia,Riyadh,160,2,3,401634.08
Saudi Arabia,Riyadh,171,4,1,195021.34
Saudi Arabia,Riyadh,157,2,1,1229203.12
Saudi Arabia,Riyadh,142,2,2,1529424.24
Saudi Arabia,Riyadh,279,1,3,330123.27
Saudi Arabia,Riyadh,152,4,3,1288821.87
Saudi Arabia,Riyadh,166,3,4,385783.32
Saudi Arabia,Riyadh,197,2,4,832116.16
Saudi Arabia,Riyadh,118,3,3,1315560.75
Saudi Arabia,Riyadh,118,1,2,366938.83
Saudi Arabia,Riyadh,116,1,4,513166.61
Saudi Arabia,Riyadh,144,3,1,445009.64
Saudi Arabia,Riyadh,89,3,2,107341.49
Saudi Arabia,Riyadh,253,3,2,375445.55
Saudi Arabia,Riyadh,233,4,1,1981955.17
Saudi Arabia,Riyadh,243,4,2,568390.78
Saudi Arabia,Riyadh,176,3,2,250078.57
Saudi Arabia,Riyadh,263,3,4,2076494.84
Saudi Arabia,Riyadh,244,2,2,2262061.16
Saudi Arabia,Riyadh,185,1,3,282539.53
Saudi Arabia,Riyadh,160,1,1,616548.46
Saudi Arabia,Riyadh,248,2,2,2624212.18
Saudi Arabia,Riyadh,152,1,2,1620687.15
Saudi Arabia,Riyadh,161,3,2,177970.72
Saudi Arabia,Riyadh,130,1,4,253477.47
Saudi Arabia,Riyadh,258,4,4,1135503.33
Saudi Arabia,Riyadh,203,2,2,938267.55
Saudi Arabia,Riyadh,126,4,1,363594.86
Saudi Arabia,Riyadh,179,1,2,816523.72
Saudi Arabia,Riyadh,143,2,2,1503304.59
Saudi Arabia,Riyadh,125,4,1,105591.35
Saudi Arabia,Riyadh,272,1,3,2039962.39
Saudi Arabia,Riyadh,242,2,3,937149.87
Saudi Arabia,Riyadh,221,3,2,226563.48
Saudi Arabia,Riyadh,138,1,3,1392607.87
Saudi Arabia,Riyadh,120,3,3,378418.32
Saudi Arabia,Riyadh,218,1,4,1944155.59
Saudi Arabia,Riyadh,210,2,1,627511.15
Saudi Arabia,Riyadh,234,1,4,288156.52
Saudi Arabia,Riyadh,231,1,1,800792.86
Saudi Arabia,Riyadh,137,4,4,264386.77
Saudi Arabia,Riyadh,96,1,2,343322.67
Saudi Arabia,Riyadh,186,3,4,441866.5
Saudi Arabia,Riyadh,228,3,3,275179.12
Saudi Arabia,Riyadh,136,3,4,222107.77
Saudi Arabia,Riyadh,167,2,1,1443462.61
Saudi Arabia,Riyadh,280,4,2,296839.74
Saudi Arabia,Riyadh,262,1,2,318535.91
Saudi Arabia,Riyadh,268,2,4,662858.73
Saudi Arabia,Riyadh,111,1,4,354065.98
Saudi Arabia,Riyadh,124,2,1,224715.98
Saudi Arabia,Riyadh,226,4,2,252181.5
Saudi Arabia,Riyadh,256,2,1,232620.08
Saudi Arabia,Riyadh,192,4,3,257374.61
Saudi Arabia,Riyadh,159,3,4,199861.27
Saudi Arabia,Riyadh,261,4,2,384176.73
Saudi Arabia,Riyadh,94,2,3,80812.48
Saudi Arabia,Riyadh,257,4,3,1015166.4
Saudi Arabia,Riyadh,110,3,1,375629.8
Saudi Arabia,Riyadh,185,1,2,776839.01
Saudi Arabia,Riyadh,247,3,4,270451.75
Saudi Arabia,Riyadh,98,4,2,304720.32
Saudi Arabia,Riyadh,135,1,1,163833.68
Saudi Arabia,Riyadh,153,2,2,1397321.45
Saudi Arabia,Riyadh,164,1,1,553200.68
Saudi Arabia,Riyadh,252,1,3,812938.1
Saudi Arabia,Riyadh,123,1,3,137699.38
Saudi Arabia,Riyadh,270,4,1,2299868.12
Saudi Arabia,Riyadh,275,4,4,1108082.77
Saudi Arabia,Riyadh,240,3,2,334663.58
Saudi Arabia,Riyadh,120,4,3,282110.04
Saudi Arabia,Riyadh,102,3,4,407943.79
Saudi Arabia,Riyadh,234,3,3,493008.18
Saudi Arabia,Riyadh,124,1,1,177629.71
Saudi Arabia,Riyadh,267,3,3,3113206.77
Saudi Arabia,Riyadh,186,2,3,210281.69
Saudi Arabia,Riyadh,236,3,1,927159.66
Saudi Arabia,Riyadh,112,3,3,381283.85
Saudi Arabia,Riyadh,170,4,3,727369.05
Saudi Arabia,Riyadh,242,1,2,898876.49
Saudi Arabia,Riyadh,147,4,2,1099590.75
Saudi Arabia,Riyadh,142,2,4,405198.35
Saudi Arabia,Riyadh,245,3,2,412241.5
Saudi Arabia,Riyadh,250,2,3,963297.93
Saudi Arabia,Riyadh,277,4,1,539625.87
Saudi Arabia,Riyadh,150,1,4,486077.72
Saudi Arabia,Riyadh,249,4,4,300717.93
Saudi Arabia,Riyadh,284,3,1,882578.2
Saudi Arabia,Riyadh,131,1,4,590846.71
Saudi Arabia,Riyadh,114,1,3,161398.29
Saudi Arabia,Riyadh,238,1,3,746035.15
Saudi Arabia,Riyadh,168,2,3,1686328.28
Saudi Arabia,Riyadh,225,1,1,2401492.18
Saudi Arabia,Riyadh,95,3,1,103429.29
Saudi Arabia,Riyadh,122,2,4,176698.49
Saudi Arabia,Riyadh,161,3,1,282414.86
Saudi Arabia,Riyadh,284,3,2,3186983.42
Saudi Arabia,Riyadh,257,4,4,300590.11
Saudi Arabia,Riyadh,118,1,1,172792.8
Saudi Arabia,Riyadh,272,2,2,415595.41
Saudi Arabia,Riyadh,92,3,3,89345.5
Saudi Arabia,Riyadh,215,1,4,200091.96
Saudi Arabia,Riyadh,197,1,3,728085.96
Saudi Arabia,Riyadh,210,1,2,312433.8
Saudi Arabia,Riyadh,268,1,2,1276591.23
Saudi Arabia,Riyadh,282,4,4,321552.71
Saudi Arabia,Riyadh,120,2,4,214525.02
Saudi Arabia,Riyadh,92,1,2,138594.54
Saudi Arabia,Riyadh,173,1,1,655514.34
Saudi Arabia,Riyadh,183,1,4,2071430.85
Saudi Arabia,Riyadh,223,2,4,914249.74
Saudi Arabia,Riyadh,171,1,4,715762.62
Saudi Arabia,Riyadh,276,3,2,910221.85
Saudi Arabia,Riyadh,167,2,1,362368.28
Saudi Arabia,Riyadh,209,3,2,2130981.19
Saudi Arabia,Riyadh,168,4,2,510006.26
Saudi Arabia,Riyadh,259,1,2,214411.49
Saudi Arabia,Riyadh,241,1,2,386207.91
Saudi Arabia,Riyadh,130,4,2,462516.6
Saudi Arabia,Riyadh,206,3,4,334075.14
Saudi Arabia,Riyadh,231,2,3,584473.55
Saudi Arabia,Riyadh,164,1,3,629858.33
Saudi Arabia,Riyadh,121,3,3,984710.52
